ID      x-pos       y-pos      z-pos      vm    |    x-pos       y-pos      z-pos      vm    |   vm_average
11237  -403.420013  -1954.577148  -4125.0  21.397533 | -403.420013  -1954.577148  -4125.0  26.048269 | 23.722901
11238  -403.420013  -1954.577148  -4375.0  23.510677 | -403.420013  -1954.577148  -4375.0  28.234648 | 25.8726625
11239  -403.420013  -1954.577148  -4625.0  25.699522 | -403.420013  -1954.577148  -4625.0  30.481598 | 28.090560000000004
11240  -403.420013  -1954.577148  -4875.0  27.943926 | -403.420013  -1954.577148  -4875.0  32.785149 | 30.364537499999997
11241  -403.420013  -1954.577148  -5125.0  30.245049 | -403.420013  -1954.577148  -5125.0  35.126888 | 32.6859685
11242  -403.420013  -1954.577148  -5375.0  32.590546 | -403.420013  -1954.577148  -5375.0  37.503597 | 35.0470715
11243  -403.420013  -1954.577148  -5625.0  34.981426 | -403.420013  -1954.577148  -5625.0  39.903587 | 37.4425065
11244  -403.420013  -1954.577148  -5875.000488  37.410847 | -403.420013  -1954.577148  -5875.000488  42.32407 | 39.8674585
11245  -403.420013  -1954.577148  -6125.000488  39.879814 | -403.420013  -1954.577148  -6125.000488  44.758316 | 42.319065
11246  -403.420013  -1954.577148  -6375.0  42.384907 | -403.420013  -1954.577148  -6375.0  47.205509 | 44.795208
11247  -403.420013  -1954.577148  -6625.0  44.927902 | -403.420013  -1954.577148  -6625.0  49.663177 | 47.295539500000004
11248  -403.420013  -1954.577148  -6875.0  47.507877 | -403.420013  -1954.577148  -6875.0  52.132042 | 49.819959499999996
11249  -403.420013  -1954.577148  -7124.999512  50.127712 | -403.420013  -1954.577148  -7124.999512  54.612484 | 52.370098
11250  -403.420013  -1954.577148  -7374.999023  52.786858 | -403.420013  -1954.577148  -7374.999023  57.10873 | 54.947794
11251  -403.420013  -1954.577148  -7625.0  55.490318 | -403.420013  -1954.577148  -7625.0  59.621723 | 57.5560205
11252  -403.420013  -1954.577148  -7875.0  58.236263 | -403.420013  -1954.577148  -7875.0  62.158417 | 60.19734
11253  -403.420013  -1954.577148  -8125.0  61.031582 | -403.420013  -1954.577148  -8125.0  64.718971 | 62.8752765
11254  -403.420013  -1954.577148  -8375.0  63.871578 | -403.420013  -1954.577148  -8375.0  67.313606 | 65.592592
11255  -403.420013  -1954.577148  -8625.0  66.765488 | -403.420013  -1954.577148  -8625.0  69.939125 | 68.3523065
11256  -403.420013  -1954.577148  -8875.0  69.703804 | -403.420013  -1954.577148  -8875.0  72.608307 | 71.15605550000001
11257  -403.420013  -1954.577148  -9125.0  72.699684 | -403.420013  -1954.577148  -9125.0  75.313042 | 74.006363
11258  -403.420013  -1954.577148  -9375.0  75.734741 | -403.420013  -1954.577148  -9375.0  78.071548 | 76.9031445
11259  -403.420013  -1954.577148  -9625.0  78.8311 | -403.420013  -1954.577148  -9625.0  80.86499 | 79.84804500000001
11260  -403.420013  -1954.577148  -9875.0  81.956177 | -403.420013  -1954.577148  -9875.0  83.722076 | 82.83912649999999
11261  -403.420013  -1954.577148  -10124.99902  85.14846 | -403.420013  -1954.577148  -10124.99902  86.607536 | 85.87799799999999
11262  -403.420013  -1954.577148  -10374.99902  88.350029 | -403.420013  -1954.577148  -10374.99902  89.571594 | 88.9608115
11263  -403.420013  -1954.577148  -10625.0  91.634232 | -403.420013  -1954.577148  -10625.0  92.545303 | 92.0897675
11264  -403.420013  -1954.577148  -10875.0  94.893494 | -403.420013  -1954.577148  -10875.0  95.625252 | 95.25937300000001
11274  -403.420013  -1954.577148  -13374.99902  121.653488 | -403.420013  -1954.577148  -13374.99902  126.897964 | 124.27572599999999
5604  -403.419983  -1954.577148  -23875.0  18.360958 | -403.419983  -1954.577148  -23875.0  19.768551 | 19.0647545
5605  -403.419983  -1954.577148  -24125.0  16.509588 | -403.419983  -1954.577148  -24125.0  17.663528 | 17.086558
5606  -403.419983  -1954.577148  -24375.0  14.845283 | -403.419983  -1954.577148  -24375.0  15.499496 | 15.172389500000001
5607  -403.419983  -1954.577148  -24625.0  13.067789 | -403.419983  -1954.577148  -24625.0  13.507695 | 13.287742
5608  -403.419983  -1954.577148  -24875.0  11.583203 | -403.419983  -1954.577148  -24875.0  11.407643 | 11.495422999999999
5609  -403.419983  -1954.577148  -25125.0  9.912295 | -403.419983  -1954.577148  -25125.0  9.573873 | 9.743084
5610  -403.419983  -1954.577148  -25375.0  8.615564 | -403.419983  -1954.577148  -25375.0  7.633162 | 8.124362999999999
5611  -403.419983  -1954.577148  -25625.0  7.42322 | -403.419983  -1954.577148  -25625.0  5.651721 | 6.5374704999999995
11265  -403.419983  -1954.577148  -11125.0  98.269363 | -403.419983  -1954.577148  -11125.0  98.676918 | 98.4731405
11266  -403.419983  -1954.577148  -11375.0  101.557678 | -403.419983  -1954.577148  -11375.0  101.889641 | 101.7236595
11267  -403.419983  -1954.577148  -11625.0  105.039101 | -403.419983  -1954.577148  -11625.0  104.997223 | 105.018162
11268  -403.419983  -1954.577148  -11875.0  108.309212 | -403.419983  -1954.577148  -11875.0  108.363243 | 108.3362275
11269  -403.419983  -1954.577148  -12125.0  111.939171 | -403.419983  -1954.577148  -12125.0  111.523277 | 111.731224
11270  -403.419983  -1954.577148  -12374.99902  115.11898 | -403.419983  -1954.577148  -12374.99902  115.038536 | 115.078758
11271  -403.419983  -1954.577148  -12625.0  118.92453 | -403.419983  -1954.577148  -12625.0  118.025146 | 118.474838
11272  -403.419983  -1954.577148  -12874.99902  121.894028 | -403.419983  -1954.577148  -12874.99902  123.176254 | 122.53514100000001
11273  -403.419983  -1954.577148  -13124.99902  127.753189 | -403.419983  -1954.577148  -13124.99902  122.093483 | 124.923336
12985  -373.12027  -200.0  -26125.0  174.309219 | -373.12027  -200.0  -26125.0  173.160034 | 173.7346265
12986  -373.12027  -200.0  -26375.0  104.575836 | -373.12027  -200.0  -26375.0  103.44873 | 104.012283
12987  -373.12027  -200.0  -26625.0  51.980667 | -373.12027  -200.0  -26625.0  50.869781 | 51.425224
12988  -373.12027  -200.0  -26875.0  18.543901 | -373.12027  -200.0  -26875.0  17.657625 | 18.100763
12989  -373.12027  -200.0  -27125.0  26.99505 | -373.12027  -200.0  -27125.0  27.359102 | 27.177076
12990  -373.12027  -200.0  -27375.0  45.866787 | -373.12027  -200.0  -27375.0  46.399216 | 46.133001500000006
12991  -373.12027  -200.0  -27625.0  59.389633 | -373.12027  -200.0  -27625.0  59.914913 | 59.652273
12992  -373.12027  -200.0  -27875.0  67.183342 | -373.12027  -200.0  -27875.0  67.670006 | 67.42667399999999
12993  -373.12027  -200.0  -28125.0  69.550499 | -373.12027  -200.0  -28125.0  69.991966 | 69.7712325
12994  -373.12027  -200.0  -28375.0  66.601654 | -373.12027  -200.0  -28375.0  66.996574 | 66.799114
12995  -373.12027  -200.0  -28625.0  58.182732 | -373.12027  -200.0  -28625.0  58.526157 | 58.3544445
12996  -373.12027  -200.0  -28875.0  43.989147 | -373.12027  -200.0  -28875.0  44.257793 | 44.12347
12997  -373.12027  -200.0  -29125.0  24.784523 | -373.12027  -200.0  -29125.0  24.852831 | 24.818677
12998  -373.12027  -200.0  -29375.0  20.888353 | -373.12027  -200.0  -29375.0  20.376875 | 20.632613999999997
12999  -373.12027  -200.0  -29625.0  56.853016 | -373.12027  -200.0  -29625.0  56.416374 | 56.634694999999994
13000  -373.12027  -200.0  -29875.0  110.059196 | -373.12027  -200.0  -29875.0  109.695663 | 109.8774295
13547  -373.12027  -200.0  -13625.0  233.66153 | -373.12027  -200.0  -13625.0  219.201889 | 226.4317095
13548  -373.12027  -200.0  -13875.0  156.57605 | -373.12027  -200.0  -13875.0  140.973923 | 148.7749865
13549  -373.12027  -200.0  -14125.0  102.584244 | -373.12027  -200.0  -14125.0  85.443443 | 94.01384350000001
13550  -373.12027  -200.0  -14375.0  74.342484 | -373.12027  -200.0  -14375.0  57.854904 | 66.098694
13551  -373.12027  -200.0  -14625.0  73.543785 | -373.12027  -200.0  -14625.0  62.991943 | 68.267864
13552  -373.12027  -200.0  -14875.0  88.697113 | -373.12027  -200.0  -14875.0  83.188316 | 85.9427145
13553  -373.12027  -200.0  -15125.00097  107.888405 | -373.12027  -200.0  -15125.00097  104.867859 | 106.378132
13554  -373.12027  -200.0  -15375.00097  126.64447 | -373.12027  -200.0  -15375.00097  124.741875 | 125.6931725
13555  -373.12027  -200.0  -15625.00097  143.796082 | -373.12027  -200.0  -15625.00097  142.358734 | 143.077408
13556  -373.12027  -200.0  -15875.00097  159.158249 | -373.12027  -200.0  -15875.00097  157.8694 | 158.5138245
13557  -373.12027  -200.0  -16125.00097  172.805908 | -373.12027  -200.0  -16125.00097  171.513351 | 172.1596295
13558  -373.12027  -200.0  -16375.0  184.877533 | -373.12027  -200.0  -16375.0  183.513138 | 184.1953355
13559  -373.12027  -200.0  -16625.0  195.514526 | -373.12027  -200.0  -16625.0  194.054642 | 194.784584
13560  -373.12027  -200.0  -16875.0  204.848206 | -373.12027  -200.0  -16875.0  203.292648 | 204.070427
13561  -373.12027  -200.0  -17125.0  212.997635 | -373.12027  -200.0  -17125.0  211.358231 | 212.177933
13562  -373.12027  -200.0  -17375.0  220.070465 | -373.12027  -200.0  -17375.0  218.3647 | 219.2175825
13563  -373.12027  -200.0  -17625.0  226.164261 | -373.12027  -200.0  -17625.0  224.411621 | 225.287941
13564  -373.12027  -200.0  -17875.0  231.366913 | -373.12027  -200.0  -17875.0  229.587051 | 230.47698200000002
13565  -373.12027  -200.0  -18125.0  235.757034 | -373.12027  -200.0  -18125.0  233.968781 | 234.8629075
13566  -373.12027  -200.0  -18375.0  239.404114 | -373.12027  -200.0  -18375.0  237.624939 | 238.5145265
13567  -373.12027  -200.0  -18625.0  242.368103 | -373.12027  -200.0  -18625.0  240.614059 | 241.491081
13568  -373.12027  -200.0  -18875.0  244.699646 | -373.12027  -200.0  -18875.0  242.985458 | 243.842552
13569  -373.12027  -200.0  -19125.0  246.439835 | -373.12027  -200.0  -19125.0  244.779022 | 245.60942849999998
13570  -373.12027  -200.0  -19375.0  247.61998 | -373.12027  -200.0  -19375.0  246.025131 | 246.8225555
13571  -373.12027  -200.0  -19625.0  248.262054 | -373.12027  -200.0  -19625.0  246.744919 | 247.5034865
13572  -373.12027  -200.0  -19875.0  248.378265 | -373.12027  -200.0  -19875.0  246.950119 | 247.664192
13573  -373.12027  -200.0  -20125.0  247.971176 | -373.12027  -200.0  -20125.0  246.643051 | 247.3071135
13574  -373.12027  -200.0  -20375.0  247.033844 | -373.12027  -200.0  -20375.0  245.816605 | 246.4252245
13575  -373.12027  -200.0  -20625.0  245.549652 | -373.12027  -200.0  -20625.0  244.45433 | 245.001991
13576  -373.12027  -200.0  -20875.0  243.492386 | -373.12027  -200.0  -20875.0  242.530472 | 243.01142900000002
13577  -373.12027  -200.0  -21125.0  240.826233 | -373.12027  -200.0  -21125.0  240.009796 | 240.4180145
13578  -373.12027  -200.0  -21375.0  237.505814 | -373.12027  -200.0  -21375.0  236.847717 | 237.1767655
13579  -373.12027  -200.0  -21625.0  233.476227 | -373.12027  -200.0  -21625.0  232.990387 | 233.233307
13580  -373.12027  -200.0  -21875.0  228.673035 | -373.12027  -200.0  -21875.0  228.374756 | 228.52389549999998
13581  -373.12027  -200.0  -22125.0  223.022247 | -373.12027  -200.0  -22125.0  222.928436 | 222.9753415
13582  -373.12027  -200.0  -22375.0  216.440125 | -373.12027  -200.0  -22375.0  216.569656 | 216.5048905
13583  -373.12027  -200.0  -22625.0  208.83287 | -373.12027  -200.0  -22625.0  209.206833 | 209.01985150000002
13584  -373.12027  -200.0  -22875.0  200.095154 | -373.12027  -200.0  -22875.0  200.737274 | 200.41621400000002
13585  -373.12027  -200.0  -23125.0  190.108521 | -373.12027  -200.0  -23125.0  191.045593 | 190.577057
13586  -373.12027  -200.0  -23375.0  178.737488 | -373.12027  -200.0  -23375.0  179.999802 | 179.36864500000001
13587  -373.12027  -200.0  -23625.0  165.826126 | -373.12027  -200.0  -23625.0  167.448074 | 166.63709999999998
13588  -373.12027  -200.0  -23875.0  151.194489 | -373.12027  -200.0  -23875.0  153.215714 | 152.2051015
13589  -373.12027  -200.0  -24125.0  134.651108 | -373.12027  -200.0  -24125.0  137.118286 | 135.88469700000002
13590  -373.12027  -200.0  -24375.0  116.056671 | -373.12027  -200.0  -24375.0  119.027023 | 117.54184699999999
13591  -373.12027  -200.0  -24625.0  95.601074 | -373.12027  -200.0  -24625.0  99.140289 | 97.37068149999999
13592  -373.12027  -200.0  -24875.0  74.917694 | -373.12027  -200.0  -24875.0  79.032753 | 76.9752235
13593  -373.12027  -200.0  -25125.0  61.234539 | -373.12027  -200.0  -25125.0  65.357574 | 63.2960565
13594  -373.12027  -200.0  -25375.0  71.648621 | -373.12027  -200.0  -25375.0  74.045547 | 72.847084
13595  -373.12027  -200.0  -25625.0  112.280281 | -373.12027  -200.0  -25625.0  112.801468 | 112.5408745
13596  -373.12027  -200.0  -25875.0  176.262146 | -373.12027  -200.0  -25875.0  175.809814 | 176.03598
14383  -373.12027  -200.0  -124.999985  225.806702 | -373.12027  -200.0  -124.999985  223.255371 | 224.5310365
14384  -373.12027  -200.0  -374.999939  148.151688 | -373.12027  -200.0  -374.999939  146.020584 | 147.086136
14385  -373.12027  -200.0  -624.999878  93.381409 | -373.12027  -200.0  -624.999878  92.201134 | 92.7912715
14386  -373.12027  -200.0  -874.999756  65.321327 | -373.12027  -200.0  -874.999756  65.938522 | 65.6299245
14387  -373.12027  -200.0  -1124.999878  67.263985 | -373.12027  -200.0  -1124.999878  69.344231 | 68.304108
14388  -373.12027  -200.0  -1375.000488  85.050552 | -373.12027  -200.0  -1375.000488  87.405365 | 86.2279585
14389  -373.12027  -200.0  -1625.0  105.692513 | -373.12027  -200.0  -1625.0  107.864693 | 106.778603
14390  -373.12027  -200.0  -1874.999023  125.201317 | -373.12027  -200.0  -1874.999023  127.076408 | 126.1388625
14391  -373.12027  -200.0  -2125.000244  142.771667 | -373.12027  -200.0  -2125.000244  144.32782 | 143.5497435
14392  -373.12027  -200.0  -2375.000488  158.388214 | -373.12027  -200.0  -2375.000488  159.631775 | 159.0099945
14393  -373.12027  -200.0  -2624.999512  172.212479 | -373.12027  -200.0  -2624.999512  173.159958 | 172.6862185
14394  -373.12027  -200.0  -2874.998779  184.428436 | -373.12027  -200.0  -2874.998779  185.099899 | 184.76416749999999
14395  -373.12027  -200.0  -3124.999512  195.202866 | -373.12027  -200.0  -3124.999512  195.619019 | 195.4109425
14396  -373.12027  -200.0  -3375.000977  204.681625 | -373.12027  -200.0  -3375.000977  204.862625 | 204.77212500000002
14397  -373.12027  -200.0  -3625.000488  212.992554 | -373.12027  -200.0  -3625.000488  212.957306 | 212.97493
14398  -373.12027  -200.0  -3875.000488  220.250549 | -373.12027  -200.0  -3875.000488  220.016388 | 220.1334685
14399  -373.12027  -200.0  -4125.000977  226.558075 | -373.12027  -200.0  -4125.000977  226.140854 | 226.3494645
14400  -373.12027  -200.0  -4375.000977  232.007507 | -373.12027  -200.0  -4375.000977  231.421738 | 231.71462250000002
14401  -373.12027  -200.0  -4625.000977  236.682251 | -373.12027  -200.0  -4625.000977  235.940994 | 236.3116225
14402  -373.12027  -200.0  -4875.0  240.656723 | -373.12027  -200.0  -4875.0  239.772125 | 240.214424
14403  -373.12027  -200.0  -5124.999023  243.996902 | -373.12027  -200.0  -5124.999023  242.979904 | 243.488403
14404  -373.12027  -200.0  -5374.998047  246.760086 | -373.12027  -200.0  -5374.998047  245.620926 | 246.190506
14405  -373.12027  -200.0  -5625.0  248.995041 | -373.12027  -200.0  -5625.0  247.743362 | 248.36920149999997
14406  -373.12027  -200.0  -5875.001953  250.742126 | -373.12027  -200.0  -5875.001953  249.386917 | 250.0645215
14407  -373.12027  -200.0  -6125.001953  252.033417 | -373.12027  -200.0  -6125.001953  250.583496 | 251.30845649999998
14408  -373.12027  -200.0  -6375.0  252.892853 | -373.12027  -200.0  -6375.0  251.356796 | 252.1248245
14409  -373.12027  -200.0  -6624.999023  253.336258 | -373.12027  -200.0  -6624.999023  251.722565 | 252.52941149999998
14410  -373.12027  -200.0  -6875.001465  253.371323 | -373.12027  -200.0  -6875.001465  251.68869 | 252.5300065
14411  -373.12027  -200.0  -7124.999023  252.997696 | -373.12027  -200.0  -7124.999023  251.25531 | 252.126503
14412  -373.12027  -200.0  -7374.997559  252.207092 | -373.12027  -200.0  -7374.997559  250.414459 | 251.31077549999998
14413  -373.12027  -200.0  -7624.999023  250.983078 | -373.12027  -200.0  -7624.999023  249.150482 | 250.06678
14414  -373.12027  -200.0  -7875.000977  249.300949 | -373.12027  -200.0  -7875.000977  247.439835 | 248.37039199999998
14415  -373.12027  -200.0  -8124.999512  247.128067 | -373.12027  -200.0  -8124.999512  245.250931 | 246.189499
14416  -373.12027  -200.0  -8374.998047  244.423126 | -373.12027  -200.0  -8374.998047  242.543961 | 243.4835435
14417  -373.12027  -200.0  -8625.0  241.136383 | -373.12027  -200.0  -8625.0  239.270905 | 240.203644
14418  -373.12027  -200.0  -8875.001953  237.209763 | -373.12027  -200.0  -8875.001953  235.375549 | 236.29265600000002
14419  -373.12027  -200.0  -9125.0  232.576859 | -373.12027  -200.0  -9125.0  230.793488 | 231.68517350000002
14420  -373.12027  -200.0  -9374.998047  227.162247 | -373.12027  -200.0  -9374.998047  225.451202 | 226.3067245
14421  -373.12027  -200.0  -9625.0  220.881912 | -373.12027  -200.0  -9625.0  219.266251 | 220.0740815
14422  -373.12027  -200.0  -9874.998047  213.643829 | -373.12027  -200.0  -9874.998047  212.147339 | 212.89558399999999
14423  -373.12027  -200.0  -10125.0  205.346237 | -373.12027  -200.0  -10125.0  203.991638 | 204.6689375
14424  -373.12027  -200.0  -10375.0  195.877716 | -373.12027  -200.0  -10375.0  194.683304 | 195.28051
14425  -373.12027  -200.0  -10624.99804  185.11618 | -373.12027  -200.0  -10624.99804  184.089783 | 184.6029815
14426  -373.12027  -200.0  -10875.00293  172.926971 | -373.12027  -200.0  -10875.00293  172.054993 | 172.490982
14427  -373.12027  -200.0  -11125.00195  159.165314 | -373.12027  -200.0  -11125.00195  158.392685 | 158.7789995
14428  -373.12027  -200.0  -11375.00097  143.689072 | -373.12027  -200.0  -11375.00097  142.881195 | 143.2851335
14429  -373.12027  -200.0  -11625.00097  126.418495 | -373.12027  -200.0  -11625.00097  125.283875 | 125.85118499999999
